[s],CH2[V]
1.37908E-01,8.327E+00
1.37912E-01,8.727E+00
1.37916E-01,8.727E+00
1.37920E-01,8.727E+00
1.37924E-01,8.327E+00
1.37928E-01,8.327E+00
1.37932E-01,8.727E+00
1.37936E-01,8.727E+00
1.37940E-01,8.327E+00
1.37944E-01,8.727E+00
1.37948E-01,8.727E+00
1.37952E-01,8.727E+00
1.37956E-01,8.727E+00
1.37960E-01,8.327E+00
1.37964E-01,8.727E+00
1.37968E-01,8.727E+00
1.37972E-01,8.727E+00
1.37976E-01,8.727E+00
1.37980E-01,8.727E+00
1.37984E-01,8.327E+00
1.37988E-01,8.727E+00
1.37992E-01,8.727E+00
1.37996E-01,8.727E+00
1.38000E-01,8.327E+00
1.38004E-01,8.727E+00
1.38008E-01,8.727E+00
1.38012E-01,8.327E+00
1.38016E-01,8.327E+00
1.38020E-01,8.727E+00
1.38024E-01,8.727E+00
1.38028E-01,8.727E+00
1.38032E-01,8.727E+00
1.38036E-01,9.127E+00
1.38040E-01,8.727E+00
1.38044E-01,8.727E+00
1.38048E-01,9.127E+00
1.38052E-01,8.727E+00
1.38056E-01,8.727E+00
1.38060E-01,8.727E+00
1.38064E-01,9.127E+00
1.38068E-01,9.127E+00
1.38072E-01,8.727E+00
1.38076E-01,8.727E+00
1.38080E-01,9.127E+00
1.38084E-01,8.727E+00
1.38088E-01,9.127E+00
1.38092E-01,8.727E+00
1.38096E-01,8.727E+00
1.38100E-01,8.727E+00
1.38104E-01,8.727E+00
1.38108E-01,8.727E+00
1.38112E-01,9.127E+00
1.38116E-01,8.727E+00
1.38120E-01,8.727E+00
1.38124E-01,9.127E+00
1.38128E-01,8.727E+00
1.38132E-01,8.727E+00
1.38136E-01,8.727E+00
1.38140E-01,8.727E+00
1.38144E-01,8.727E+00
1.38148E-01,9.127E+00
1.38152E-01,8.727E+00
1.38156E-01,9.127E+00
1.38160E-01,9.127E+00
1.38164E-01,9.127E+00
1.38168E-01,9.127E+00
1.38172E-01,9.127E+00
1.38176E-01,9.127E+00
1.38180E-01,9.527E+00
1.38184E-01,8.727E+00
1.38188E-01,9.127E+00
1.38192E-01,9.127E+00
1.38196E-01,9.127E+00
1.38200E-01,9.127E+00
1.38204E-01,9.127E+00
1.38208E-01,9.127E+00
1.38212E-01,9.127E+00
1.38216E-01,9.127E+00
1.38220E-01,9.127E+00
1.38224E-01,8.727E+00
1.38228E-01,9.127E+00
1.38232E-01,9.127E+00
1.38236E-01,9.127E+00
1.38240E-01,8.727E+00
1.38244E-01,9.127E+00
1.38248E-01,9.127E+00
1.38252E-01,9.127E+00
1.38256E-01,9.527E+00
1.38260E-01,9.127E+00
1.38264E-01,9.127E+00
1.38268E-01,9.127E+00
1.38272E-01,9.127E+00
1.38276E-01,9.127E+00
1.38280E-01,9.127E+00
1.38284E-01,9.127E+00
1.38288E-01,9.127E+00
1.38292E-01,9.127E+00
1.38296E-01,9.527E+00
1.38300E-01,9.127E+00
1.38304E-01,9.127E+00
1.38308E-01,9.527E+00
1.38312E-01,9.127E+00
1.38316E-01,9.127E+00
1.38320E-01,9.527E+00
1.38324E-01,9.127E+00
1.38328E-01,9.527E+00
1.38332E-01,9.127E+00
1.38336E-01,9.127E+00
1.38340E-01,9.527E+00
1.38344E-01,9.127E+00
1.38348E-01,9.127E+00
1.38352E-01,9.127E+00
1.38356E-01,9.527E+00
1.38360E-01,9.527E+00
1.38364E-01,9.127E+00
1.38368E-01,9.127E+00
1.38372E-01,9.127E+00
1.38376E-01,9.127E+00
1.38380E-01,9.527E+00
1.38384E-01,9.527E+00
1.38388E-01,9.527E+00
1.38392E-01,9.527E+00
1.38396E-01,9.527E+00
1.38400E-01,9.127E+00
1.38404E-01,9.527E+00
1.38408E-01,9.527E+00
1.38412E-01,9.127E+00
1.38416E-01,9.527E+00
1.38420E-01,9.527E+00
1.38424E-01,9.527E+00
1.38428E-01,9.527E+00
1.38432E-01,9.127E+00
1.38436E-01,9.527E+00
1.38440E-01,9.527E+00
1.38444E-01,9.127E+00
1.38448E-01,9.527E+00
1.38452E-01,9.927E+00
1.38456E-01,9.527E+00
1.38460E-01,9.527E+00
1.38464E-01,9.527E+00
1.38468E-01,9.527E+00
1.38472E-01,9.927E+00
1.38476E-01,9.127E+00
1.38480E-01,9.127E+00
1.38484E-01,9.527E+00
1.38488E-01,9.927E+00
1.38492E-01,9.527E+00
1.38496E-01,9.527E+00
1.38500E-01,9.527E+00
1.38504E-01,9.527E+00
1.38508E-01,9.527E+00
1.38512E-01,9.527E+00
1.38516E-01,9.127E+00
1.38520E-01,9.927E+00
1.38524E-01,9.527E+00
1.38528E-01,9.527E+00
1.38532E-01,9.527E+00
1.38536E-01,9.527E+00
1.38540E-01,9.927E+00
1.38544E-01,9.927E+00
1.38548E-01,9.527E+00
1.38552E-01,9.527E+00
1.38556E-01,9.527E+00
1.38560E-01,9.927E+00
1.38564E-01,9.527E+00
1.38568E-01,9.927E+00
1.38572E-01,9.527E+00
1.38576E-01,9.927E+00
1.38580E-01,9.527E+00
1.38584E-01,9.527E+00
1.38588E-01,9.927E+00
1.38592E-01,9.127E+00
1.38596E-01,9.527E+00
1.38600E-01,9.927E+00
1.38604E-01,9.527E+00
1.38608E-01,9.527E+00
1.38612E-01,9.927E+00
1.38616E-01,9.527E+00
1.38620E-01,9.927E+00
1.38624E-01,9.527E+00
1.38628E-01,9.927E+00
1.38632E-01,9.927E+00
1.38636E-01,9.527E+00
1.38640E-01,9.527E+00
1.38644E-01,9.927E+00
1.38648E-01,9.527E+00
1.38652E-01,9.927E+00
1.38656E-01,9.527E+00
1.38660E-01,9.927E+00
1.38664E-01,9.927E+00
1.38668E-01,9.927E+00
1.38672E-01,9.127E+00
1.38676E-01,9.927E+00
1.38680E-01,9.927E+00
1.38684E-01,9.927E+00
1.38688E-01,9.927E+00
1.38692E-01,9.927E+00
1.38696E-01,9.927E+00
1.38700E-01,9.927E+00
1.38704E-01,9.527E+00
1.38708E-01,9.927E+00
1.38712E-01,9.927E+00
1.38716E-01,9.927E+00
1.38720E-01,9.527E+00
1.38724E-01,9.527E+00
1.38728E-01,9.927E+00
1.38732E-01,9.927E+00
1.38736E-01,9.927E+00
1.38740E-01,9.927E+00
1.38744E-01,9.527E+00
1.38748E-01,9.527E+00
1.38752E-01,9.927E+00
1.38756E-01,9.927E+00
1.38760E-01,9.927E+00
1.38764E-01,9.927E+00
1.38768E-01,9.927E+00
1.38772E-01,9.927E+00
1.38776E-01,9.527E+00
1.38780E-01,9.527E+00
1.38784E-01,9.927E+00
1.38788E-01,9.927E+00
1.38792E-01,9.127E+00
1.38796E-01,9.927E+00
1.38800E-01,9.927E+00
1.38804E-01,9.927E+00
1.38808E-01,9.927E+00
1.38812E-01,9.927E+00
1.38816E-01,9.927E+00
1.38820E-01,9.927E+00
1.38824E-01,9.927E+00
1.38828E-01,9.927E+00
1.38832E-01,9.927E+00
1.38836E-01,9.527E+00
1.38840E-01,9.927E+00
1.38844E-01,9.927E+00
1.38848E-01,9.927E+00
1.38852E-01,9.927E+00
1.38856E-01,9.927E+00
1.38860E-01,9.927E+00
1.38864E-01,9.927E+00
1.38868E-01,9.527E+00
1.38872E-01,9.927E+00
1.38876E-01,9.927E+00
1.38880E-01,9.927E+00
1.38884E-01,9.927E+00
1.38888E-01,9.927E+00
1.38892E-01,9.927E+00
1.38896E-01,1.033E+01
1.38900E-01,9.927E+00
1.38904E-01,9.927E+00
1.38908E-01,9.927E+00
1.38912E-01,9.927E+00
1.38916E-01,9.927E+00
1.38920E-01,9.927E+00
1.38924E-01,9.927E+00
1.38928E-01,9.927E+00
1.38932E-01,9.927E+00
1.38936E-01,9.927E+00
1.38940E-01,9.927E+00
1.38944E-01,9.927E+00
1.38948E-01,9.927E+00
1.38952E-01,9.927E+00
1.38956E-01,9.927E+00
1.38960E-01,9.927E+00
1.38964E-01,9.927E+00
1.38968E-01,9.927E+00
1.38972E-01,1.033E+01
1.38976E-01,9.927E+00
1.38980E-01,9.927E+00
1.38984E-01,9.927E+00
1.38988E-01,9.927E+00
1.38992E-01,9.927E+00
1.38996E-01,1.033E+01
1.39000E-01,9.927E+00
1.39004E-01,9.927E+00
1.39008E-01,9.927E+00
1.39012E-01,9.927E+00
1.39016E-01,9.927E+00
1.39020E-01,1.033E+01
1.39024E-01,9.927E+00
1.39028E-01,9.927E+00
1.39032E-01,9.927E+00
1.39036E-01,9.927E+00
1.39040E-01,9.927E+00
1.39044E-01,9.927E+00
1.39048E-01,9.927E+00
1.39052E-01,9.927E+00
1.39056E-01,9.927E+00
1.39060E-01,9.927E+00
1.39064E-01,9.927E+00
1.39068E-01,9.927E+00
1.39072E-01,1.033E+01
1.39076E-01,9.927E+00
1.39080E-01,9.927E+00
1.39084E-01,9.927E+00
1.39088E-01,1.033E+01
1.39092E-01,1.033E+01
1.39096E-01,1.033E+01
1.39100E-01,9.527E+00
1.39104E-01,9.927E+00
1.39108E-01,9.927E+00
1.39112E-01,1.033E+01
1.39116E-01,1.033E+01
1.39120E-01,9.927E+00
1.39124E-01,9.927E+00
1.39128E-01,1.033E+01
1.39132E-01,9.927E+00
1.39136E-01,9.927E+00
1.39140E-01,1.033E+01
1.39144E-01,1.033E+01
1.39148E-01,9.927E+00
1.39152E-01,1.033E+01
1.39156E-01,9.927E+00
1.39160E-01,9.927E+00
1.39164E-01,9.927E+00
1.39168E-01,1.033E+01
1.39172E-01,1.033E+01
1.39176E-01,1.033E+01
1.39180E-01,1.033E+01
1.39184E-01,9.927E+00
1.39188E-01,1.033E+01
1.39192E-01,1.033E+01
1.39196E-01,9.927E+00
1.39200E-01,9.927E+00
1.39204E-01,9.927E+00
1.39208E-01,1.033E+01
1.39212E-01,9.927E+00
1.39216E-01,1.033E+01
1.39220E-01,9.927E+00
1.39224E-01,9.927E+00
1.39228E-01,1.033E+01
1.39232E-01,1.033E+01
1.39236E-01,9.927E+00
1.39240E-01,9.927E+00
1.39244E-01,1.033E+01
1.39248E-01,9.927E+00
1.39252E-01,9.927E+00
1.39256E-01,9.927E+00
1.39260E-01,1.033E+01
1.39264E-01,9.927E+00
1.39268E-01,9.927E+00
1.39272E-01,9.927E+00
1.39276E-01,9.927E+00
1.39280E-01,9.927E+00
1.39284E-01,9.927E+00
1.39288E-01,1.033E+01
1.39292E-01,1.033E+01
1.39296E-01,1.033E+01
1.39300E-01,1.033E+01
1.39304E-01,9.927E+00
1.39308E-01,1.033E+01
1.39312E-01,9.927E+00
1.39316E-01,9.927E+00
1.39320E-01,1.033E+01
1.39324E-01,9.927E+00
1.39328E-01,1.033E+01
1.39332E-01,1.033E+01
1.39336E-01,1.033E+01
1.39340E-01,1.033E+01
1.39344E-01,9.927E+00
1.39348E-01,9.927E+00
1.39352E-01,1.033E+01
1.39356E-01,9.927E+00
1.39360E-01,9.927E+00
1.39364E-01,9.927E+00
1.39368E-01,1.033E+01
1.39372E-01,9.927E+00
1.39376E-01,1.033E+01
1.39380E-01,9.927E+00
1.39384E-01,9.927E+00
1.39388E-01,9.927E+00
1.39392E-01,9.927E+00
1.39396E-01,1.033E+01
1.39400E-01,9.927E+00
1.39404E-01,1.033E+01
1.39408E-01,9.927E+00
1.39412E-01,1.033E+01
1.39416E-01,9.927E+00
1.39420E-01,1.033E+01
1.39424E-01,1.033E+01
1.39428E-01,9.927E+00
1.39432E-01,9.927E+00
1.39436E-01,9.927E+00
1.39440E-01,9.927E+00
1.39444E-01,1.033E+01
1.39448E-01,9.927E+00
1.39452E-01,9.927E+00
1.39456E-01,1.033E+01
1.39460E-01,9.927E+00
1.39464E-01,1.033E+01
1.39468E-01,1.033E+01
1.39472E-01,1.033E+01
1.39476E-01,9.927E+00
1.39480E-01,9.927E+00
1.39484E-01,9.927E+00
1.39488E-01,1.033E+01
1.39492E-01,9.927E+00
1.39496E-01,9.927E+00
1.39500E-01,9.927E+00
1.39504E-01,9.927E+00
1.39508E-01,1.033E+01
1.39512E-01,9.927E+00
1.39516E-01,1.033E+01
1.39520E-01,9.927E+00
1.39524E-01,1.033E+01
1.39528E-01,1.033E+01
1.39532E-01,1.033E+01
1.39536E-01,1.033E+01
1.39540E-01,9.927E+00
1.39544E-01,1.033E+01
1.39548E-01,1.033E+01
1.39552E-01,9.927E+00
1.39556E-01,9.927E+00
1.39560E-01,9.927E+00
1.39564E-01,1.033E+01
1.39568E-01,9.927E+00
1.39572E-01,9.927E+00
1.39576E-01,9.927E+00
1.39580E-01,9.927E+00
1.39584E-01,9.927E+00
1.39588E-01,9.927E+00
1.39592E-01,9.927E+00
1.39596E-01,9.927E+00
1.39600E-01,9.927E+00
1.39604E-01,1.033E+01
1.39608E-01,9.927E+00
1.39612E-01,9.927E+00
1.39616E-01,9.927E+00
1.39620E-01,9.927E+00
1.39624E-01,1.033E+01
1.39628E-01,1.033E+01
1.39632E-01,9.927E+00
1.39636E-01,9.927E+00
1.39640E-01,9.927E+00
1.39644E-01,9.927E+00
1.39648E-01,9.927E+00
1.39652E-01,9.927E+00
1.39656E-01,9.927E+00
1.39660E-01,9.927E+00
1.39664E-01,9.927E+00
1.39668E-01,9.927E+00
1.39672E-01,9.927E+00
1.39676E-01,9.927E+00
1.39680E-01,9.927E+00
1.39684E-01,1.033E+01
1.39688E-01,9.927E+00
1.39692E-01,9.927E+00
1.39696E-01,9.927E+00
1.39700E-01,1.033E+01
1.39704E-01,9.927E+00
1.39708E-01,1.033E+01
1.39712E-01,9.927E+00
1.39716E-01,9.927E+00
1.39720E-01,1.033E+01
1.39724E-01,9.927E+00
1.39728E-01,1.033E+01
1.39732E-01,9.927E+00
1.39736E-01,9.927E+00
1.39740E-01,9.927E+00
1.39744E-01,1.033E+01
1.39748E-01,9.927E+00
1.39752E-01,9.927E+00
1.39756E-01,1.033E+01
1.39760E-01,9.927E+00
1.39764E-01,9.927E+00
1.39768E-01,9.927E+00
1.39772E-01,9.927E+00
1.39776E-01,9.927E+00
1.39780E-01,1.033E+01
1.39784E-01,9.927E+00
1.39788E-01,9.927E+00
1.39792E-01,9.927E+00
1.39796E-01,9.927E+00
1.39800E-01,9.927E+00
1.39804E-01,9.927E+00
1.39808E-01,9.927E+00
1.39812E-01,9.927E+00
1.39816E-01,9.927E+00
1.39820E-01,9.927E+00
1.39824E-01,9.927E+00
1.39828E-01,9.927E+00
1.39832E-01,9.927E+00
1.39836E-01,9.927E+00
1.39840E-01,9.927E+00
1.39844E-01,9.927E+00
1.39848E-01,9.927E+00
1.39852E-01,9.927E+00
1.39856E-01,9.927E+00
1.39860E-01,9.927E+00
1.39864E-01,9.927E+00
1.39868E-01,9.927E+00
1.39872E-01,9.927E+00
1.39876E-01,9.927E+00
1.39880E-01,9.927E+00
1.39884E-01,9.927E+00
1.39888E-01,9.927E+00
1.39892E-01,9.927E+00
1.39896E-01,9.927E+00
1.39900E-01,9.927E+00
1.39904E-01,9.927E+00
1.39908E-01,9.927E+00
1.39912E-01,9.927E+00
1.39916E-01,9.927E+00
1.39920E-01,9.927E+00
1.39924E-01,9.927E+00
1.39928E-01,9.927E+00
1.39932E-01,9.927E+00
1.39936E-01,9.927E+00
1.39940E-01,9.927E+00
1.39944E-01,9.927E+00
1.39948E-01,9.927E+00
1.39952E-01,9.927E+00
1.39956E-01,9.927E+00
1.39960E-01,9.927E+00
1.39964E-01,9.927E+00
1.39968E-01,9.927E+00
1.39972E-01,9.927E+00
1.39976E-01,9.927E+00
1.39980E-01,9.927E+00
1.39984E-01,9.927E+00
1.39988E-01,9.927E+00
1.39992E-01,9.527E+00
1.39996E-01,9.927E+00
1.40000E-01,9.927E+00
1.40004E-01,9.927E+00
1.40008E-01,9.927E+00
1.40012E-01,9.927E+00
1.40016E-01,9.927E+00
1.40020E-01,9.927E+00
1.40024E-01,9.927E+00
1.40028E-01,9.527E+00
1.40032E-01,9.927E+00
1.40036E-01,9.927E+00
1.40040E-01,9.527E+00
1.40044E-01,9.927E+00
1.40048E-01,9.927E+00
1.40052E-01,9.927E+00
1.40056E-01,9.927E+00
1.40060E-01,9.927E+00
1.40064E-01,9.927E+00
1.40068E-01,9.527E+00
1.40072E-01,9.527E+00
1.40076E-01,9.527E+00
1.40080E-01,9.927E+00
1.40084E-01,9.927E+00
1.40088E-01,9.927E+00
1.40092E-01,9.927E+00
1.40096E-01,9.527E+00
1.40100E-01,9.527E+00
1.40104E-01,9.927E+00
1.40108E-01,9.927E+00
1.40112E-01,9.927E+00
1.40116E-01,9.927E+00
1.40120E-01,9.527E+00
1.40124E-01,9.927E+00
1.40128E-01,9.927E+00
1.40132E-01,9.527E+00
1.40136E-01,9.527E+00
1.40140E-01,9.927E+00
1.40144E-01,9.927E+00
1.40148E-01,9.527E+00
1.40152E-01,9.927E+00
1.40156E-01,9.527E+00
1.40160E-01,9.927E+00
1.40164E-01,9.927E+00
1.40168E-01,9.527E+00
1.40172E-01,9.127E+00
1.40176E-01,9.127E+00
1.40180E-01,9.927E+00
1.40184E-01,9.927E+00
1.40188E-01,9.927E+00
1.40192E-01,9.527E+00
1.40196E-01,9.927E+00
1.40200E-01,9.527E+00
1.40204E-01,9.927E+00
1.40208E-01,9.527E+00
1.40212E-01,9.527E+00
1.40216E-01,9.527E+00
1.40220E-01,9.527E+00
1.40224E-01,9.927E+00
1.40228E-01,9.527E+00
1.40232E-01,9.927E+00
1.40236E-01,9.527E+00
1.40240E-01,9.527E+00
1.40244E-01,9.527E+00
1.40248E-01,9.527E+00
1.40252E-01,9.527E+00
1.40256E-01,9.527E+00
1.40260E-01,9.927E+00
1.40264E-01,9.527E+00
1.40268E-01,9.527E+00
1.40272E-01,9.927E+00
1.40276E-01,9.527E+00
1.40280E-01,9.527E+00
1.40284E-01,9.527E+00
1.40288E-01,9.127E+00
1.40292E-01,9.527E+00
1.40296E-01,9.527E+00
1.40300E-01,9.527E+00
1.40304E-01,9.527E+00
1.40308E-01,9.527E+00
1.40312E-01,9.527E+00
1.40316E-01,9.127E+00
1.40320E-01,9.527E+00
1.40324E-01,9.527E+00
1.40328E-01,9.927E+00
1.40332E-01,9.527E+00
1.40336E-01,9.527E+00
1.40340E-01,9.527E+00
1.40344E-01,9.127E+00
1.40348E-01,9.527E+00
1.40352E-01,9.527E+00
1.40356E-01,9.127E+00
1.40360E-01,9.527E+00
1.40364E-01,9.127E+00
1.40368E-01,9.527E+00
1.40372E-01,9.527E+00
1.40376E-01,9.127E+00
1.40380E-01,9.527E+00
1.40384E-01,9.127E+00
1.40388E-01,9.527E+00
1.40392E-01,9.127E+00
1.40396E-01,9.127E+00
1.40400E-01,9.527E+00
1.40404E-01,9.527E+00
1.40408E-01,9.527E+00
1.40412E-01,9.127E+00
1.40416E-01,9.127E+00
1.40420E-01,9.127E+00
1.40424E-01,9.527E+00
1.40428E-01,9.127E+00
1.40432E-01,9.527E+00
1.40436E-01,9.127E+00
1.40440E-01,9.127E+00
1.40444E-01,9.127E+00
1.40448E-01,9.527E+00
1.40452E-01,9.127E+00
1.40456E-01,9.127E+00
1.40460E-01,9.127E+00
1.40464E-01,9.127E+00
1.40468E-01,9.527E+00
1.40472E-01,9.527E+00
1.40476E-01,9.527E+00
1.40480E-01,9.127E+00
1.40484E-01,9.127E+00
1.40488E-01,9.127E+00
1.40492E-01,9.527E+00
1.40496E-01,9.127E+00
1.40500E-01,9.127E+00
1.40504E-01,9.127E+00
1.40508E-01,9.127E+00
1.40512E-01,9.127E+00
1.40516E-01,9.127E+00
1.40520E-01,9.127E+00
1.40524E-01,9.127E+00
1.40528E-01,9.527E+00
1.40532E-01,9.127E+00
1.40536E-01,9.127E+00
1.40540E-01,9.127E+00
1.40544E-01,9.127E+00
1.40548E-01,9.127E+00
1.40552E-01,9.127E+00
1.40556E-01,9.127E+00
1.40560E-01,8.727E+00
1.40564E-01,9.127E+00
1.40568E-01,9.127E+00
1.40572E-01,8.727E+00
1.40576E-01,8.727E+00
1.40580E-01,8.727E+00
1.40584E-01,9.127E+00
1.40588E-01,9.127E+00
1.40592E-01,9.127E+00
1.40596E-01,8.727E+00
1.40600E-01,9.127E+00
1.40604E-01,9.127E+00
1.40608E-01,9.127E+00
1.40612E-01,9.127E+00
1.40616E-01,9.127E+00
1.40620E-01,9.127E+00
1.40624E-01,9.127E+00
1.40628E-01,9.127E+00
1.40632E-01,9.127E+00
1.40636E-01,9.127E+00
1.40640E-01,9.127E+00
1.40644E-01,8.727E+00
1.40648E-01,9.127E+00
1.40652E-01,8.727E+00
1.40656E-01,9.127E+00
1.40660E-01,8.727E+00
1.40664E-01,8.727E+00
1.40668E-01,8.327E+00
1.40672E-01,8.727E+00
1.40676E-01,8.727E+00
1.40680E-01,8.727E+00
1.40684E-01,8.727E+00
1.40688E-01,8.727E+00
1.40692E-01,8.727E+00
1.40696E-01,8.727E+00
1.40700E-01,8.727E+00
1.40704E-01,9.127E+00
1.40708E-01,8.727E+00
1.40712E-01,8.727E+00
1.40716E-01,8.727E+00
1.40720E-01,8.727E+00
1.40724E-01,8.727E+00
1.40728E-01,8.727E+00
1.40732E-01,8.727E+00
1.40736E-01,8.727E+00
1.40740E-01,8.727E+00
1.40744E-01,8.727E+00
1.40748E-01,8.727E+00
1.40752E-01,8.727E+00
1.40756E-01,8.727E+00
1.40760E-01,9.127E+00
1.40764E-01,8.327E+00
1.40768E-01,8.727E+00
1.40772E-01,8.727E+00
1.40776E-01,8.727E+00
1.40780E-01,8.727E+00
1.40784E-01,8.727E+00
1.40788E-01,8.727E+00
1.40792E-01,8.727E+00
1.40796E-01,8.727E+00
1.40800E-01,8.727E+00
1.40804E-01,8.727E+00
1.40808E-01,8.727E+00
1.40812E-01,8.727E+00
1.40816E-01,8.727E+00
1.40820E-01,8.727E+00
1.40824E-01,8.727E+00
1.40828E-01,8.727E+00
1.40832E-01,8.727E+00
1.40836E-01,8.727E+00
1.40840E-01,8.727E+00
1.40844E-01,8.727E+00
1.40848E-01,8.327E+00
1.40852E-01,8.327E+00
1.40856E-01,8.727E+00
1.40860E-01,8.327E+00
1.40864E-01,8.327E+00
1.40868E-01,8.727E+00
1.40872E-01,8.327E+00
1.40876E-01,8.727E+00
1.40880E-01,8.727E+00
1.40884E-01,8.727E+00
1.40888E-01,8.327E+00
1.40892E-01,7.927E+00
1.40896E-01,8.327E+00
1.40900E-01,8.727E+00
1.40904E-01,8.327E+00
1.40908E-01,8.327E+00
1.40912E-01,8.727E+00
1.40916E-01,7.927E+00
1.40920E-01,7.927E+00
1.40924E-01,8.327E+00
1.40928E-01,8.727E+00
1.40932E-01,8.727E+00
1.40936E-01,8.327E+00
1.40940E-01,8.327E+00
1.40944E-01,8.727E+00
1.40948E-01,8.327E+00
1.40952E-01,7.927E+00
1.40956E-01,8.327E+00
1.40960E-01,8.327E+00
1.40964E-01,8.327E+00
1.40968E-01,8.327E+00
1.40972E-01,7.927E+00
1.40976E-01,8.327E+00
1.40980E-01,8.727E+00
1.40984E-01,8.327E+00
1.40988E-01,8.327E+00
1.40992E-01,8.327E+00
1.40996E-01,8.327E+00
1.41000E-01,7.927E+00
1.41004E-01,8.327E+00
1.41008E-01,8.327E+00
1.41012E-01,8.327E+00
1.41016E-01,8.327E+00
1.41020E-01,8.327E+00
1.41024E-01,7.927E+00
1.41028E-01,7.927E+00
1.41032E-01,8.327E+00
1.41036E-01,8.327E+00
1.41040E-01,7.927E+00
1.41044E-01,8.327E+00
1.41048E-01,7.927E+00
1.41052E-01,7.927E+00
1.41056E-01,8.327E+00
1.41060E-01,8.327E+00
1.41064E-01,7.527E+00
1.41068E-01,7.927E+00
1.41072E-01,7.927E+00
1.41076E-01,7.927E+00
1.41080E-01,7.927E+00
1.41084E-01,7.927E+00
1.41088E-01,7.927E+00
1.41092E-01,7.927E+00
1.41096E-01,7.927E+00
1.41100E-01,7.527E+00
1.41104E-01,7.927E+00
1.41108E-01,7.927E+00
1.41112E-01,7.927E+00
1.41116E-01,7.927E+00
1.41120E-01,7.927E+00
1.41124E-01,7.527E+00
1.41128E-01,7.927E+00
1.41132E-01,7.927E+00
1.41136E-01,7.927E+00
1.41140E-01,7.927E+00
1.41144E-01,7.927E+00
1.41148E-01,7.927E+00
1.41152E-01,7.927E+00
1.41156E-01,7.527E+00
1.41160E-01,7.927E+00
1.41164E-01,7.927E+00
1.41168E-01,7.527E+00
1.41172E-01,7.527E+00
1.41176E-01,7.527E+00
1.41180E-01,7.527E+00
1.41184E-01,7.527E+00
1.41188E-01,7.527E+00
1.41192E-01,7.927E+00
1.41196E-01,7.527E+00
1.41200E-01,7.527E+00
1.41204E-01,7.527E+00
1.41208E-01,7.927E+00
1.41212E-01,7.527E+00
1.41216E-01,7.527E+00
1.41220E-01,7.927E+00
1.41224E-01,7.527E+00
1.41228E-01,7.527E+00
1.41232E-01,7.527E+00
1.41236E-01,7.527E+00
1.41240E-01,7.127E+00
1.41244E-01,7.927E+00
1.41248E-01,7.527E+00
1.41252E-01,7.527E+00
1.41256E-01,7.527E+00
1.41260E-01,7.527E+00
1.41264E-01,7.927E+00
1.41268E-01,7.527E+00
1.41272E-01,7.527E+00
1.41276E-01,7.527E+00
1.41280E-01,7.527E+00
1.41284E-01,7.527E+00
1.41288E-01,7.127E+00
1.41292E-01,7.527E+00
1.41296E-01,7.127E+00
1.41300E-01,7.527E+00
1.41304E-01,7.127E+00
1.41308E-01,7.527E+00
1.41312E-01,7.527E+00
1.41316E-01,7.127E+00
1.41320E-01,7.527E+00
1.41324E-01,7.127E+00
1.41328E-01,7.527E+00
1.41332E-01,7.527E+00
1.41336E-01,7.127E+00
1.41340E-01,7.127E+00
1.41344E-01,7.127E+00
1.41348E-01,7.127E+00
1.41352E-01,7.527E+00
1.41356E-01,7.127E+00
1.41360E-01,7.527E+00
1.41364E-01,7.527E+00
1.41368E-01,7.127E+00
1.41372E-01,7.127E+00
1.41376E-01,7.127E+00
1.41380E-01,7.527E+00
1.41384E-01,7.127E+00
1.41388E-01,7.127E+00
1.41392E-01,7.127E+00
1.41396E-01,7.127E+00
1.41400E-01,7.127E+00
1.41404E-01,7.127E+00
1.41408E-01,7.127E+00
1.41412E-01,7.127E+00
1.41416E-01,7.127E+00
1.41420E-01,7.127E+00
1.41424E-01,7.127E+00
1.41428E-01,6.727E+00
1.41432E-01,7.127E+00
1.41436E-01,7.127E+00
1.41440E-01,7.127E+00
1.41444E-01,7.127E+00
1.41448E-01,6.727E+00
1.41452E-01,7.127E+00
1.41456E-01,6.727E+00
1.41460E-01,6.727E+00
1.41464E-01,6.727E+00
1.41468E-01,7.127E+00
1.41472E-01,7.127E+00
1.41476E-01,7.127E+00
1.41480E-01,6.727E+00
1.41484E-01,7.127E+00
1.41488E-01,6.727E+00
1.41492E-01,6.727E+00
1.41496E-01,6.727E+00
1.41500E-01,6.727E+00
1.41504E-01,6.727E+00
1.41508E-01,6.727E+00
1.41512E-01,6.727E+00
1.41516E-01,7.127E+00
1.41520E-01,7.127E+00
1.41524E-01,7.127E+00
1.41528E-01,6.327E+00
1.41532E-01,7.127E+00
1.41536E-01,7.127E+00
1.41540E-01,6.727E+00
1.41544E-01,6.727E+00
1.41548E-01,6.727E+00
1.41552E-01,6.327E+00
1.41556E-01,6.327E+00
1.41560E-01,6.727E+00
1.41564E-01,6.727E+00
1.41568E-01,6.327E+00
1.41572E-01,6.327E+00
1.41576E-01,6.727E+00
1.41580E-01,6.727E+00
1.41584E-01,6.727E+00
1.41588E-01,6.727E+00
1.41592E-01,6.327E+00
1.41596E-01,6.327E+00
1.41600E-01,6.327E+00
1.41604E-01,6.727E+00
1.41608E-01,6.327E+00
1.41612E-01,6.727E+00
1.41616E-01,6.727E+00
1.41620E-01,5.927E+00
1.41624E-01,6.327E+00
1.41628E-01,6.327E+00
1.41632E-01,6.327E+00
